"Tocantins";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";273;277;350;333;377;372;401;2038;2181;3021;2492;2552;2606;2756;1678;1764;2528;1993;2021;2061;2116;13376;14653;24205;23496;22749;25884;29386;1,8;1,7;1,8;1,9;1,6;1,7;1,7
"Tocantins";"B Indústrias extrativas";79;90;94;96;106;105;121;564;821;762;834;1037;1277;1522;460;682;621;694;907;1131;1354;4902;7779;9352;10070;19284;28142;20871;2,3;2,3;2,8;2,6;3,2;3,5;2,3
"Tocantins";"C Indústrias de transformação";1296;1331;1344;1367;1429;1388;1396;9007;10776;11349;12028;13601;13932;14752;7465;9050;9619;10280;11936;12291;12948;54748;68614;78252;97287;133132;161675;190458;1,7;1,6;1,5;1,6;1,7;1,9;1,7
"Tocantins";"D Eletricidade e gás";15;12;19;22;16;22;19;753;883;1041;948;895;1006;1025;744;857;993;899;854;954;983;18372;25445;38603;30819;30299;36246;41025;5,7;6,6;7,3;5,7;5,3;5,5;5,2
"Maranhão";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";520;573;720;662;707;703;775;8487;10615;11569;12922;11463;15478;14797;7798;9860;10643;12035;10554;14518;13754;52348;75536;104463;137761;120542;152544;185416;1,4;1,5;1,6;1,8;1,4;1,6;1,5
"Maranhão";"B Indústrias extrativas";85;69;75;82;97;88;99;546;1258;563;1006;1515;1623;1789;424;1164;474;894;1378;1471;1634;4251;6068;7704;9402;13624;27476;30162;2,3;1,2;2,4;2,2;1,7;2,6;2,5
"Maranhão";"C Indústrias de transformação";2636;2674;2752;2988;3053;3022;2976;30740;33896;33375;33488;37221;37491;38085;27549;30519;29959;29844;33486;33725;34194;324640;356959;389614;398407;581388;506821;585139;2,6;2,4;2,4;2,3;2,2;2,2;2,0
"Maranhão";"D Eletricidade e gás";10;6;10;11;8;9;11;1669;1268;1366;1391;1335;1381;1415;1651;1258;1353;1380;1322;1362;1391;36525;31285;34990;39414;42992;59254;79927;4,8;5,4;5,1;4,8;4,8;6,2;7,1
"Piauí";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";335;298;320;349;386;377;423;3234;2470;2735;3426;3421;4449;5446;2693;1954;2203;2854;2908;3804;4835;17713;16236;21229;24620;36864;50073;77368;1,6;1,6;1,6;1,8;1,9;2,0;2,0
"Piauí";"B Indústrias extrativas";56;54;55;62;74;76;88;618;654;544;638;623;806;777;542;574;467;526;514;699;638;3421;3606;4476;4681;5370;7845;10393;1,4;1,3;1,9;1,7;1,7;1,9;1,9
"Piauí";"C Indústrias de transformação";2315;2299;2356;2498;2690;2723;2793;24631;24793;25062;26386;28615;28538;29345;21828;21792;21942;23156;25158;24924;25637;132882;150076;171375;191651;227778;266397;295278;1,4;1,5;1,5;1,4;1,4;1,5;1,4
"Piauí";"D Eletricidade e gás";2;7;4;6;15;9;8;X;874;922;1414;1378;1492;1535;X;858;910;1393;1344;1466;1505;X;55697;58660;73495;83518;113918;109024;X;10,1;9,7;9,4;9,0;11,2;9,0
"Ceará";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";891;889;895;943;1013;1003;1048;24286;26172;25405;22987;21815;23665;23808;22883;24563;23766;21100;20088;21814;22008;129731;150847;172285;168518;182974;203037;245559;1,4;1,5;1,5;1,5;1,4;1,4;1,4
"Ceará";"B Indústrias extrativas";164;154;172;182;221;204;247;2402;1885;2107;2355;3092;3151;2870;2149;1618;1816;2067;2783;2838;2515;13823;13102;13984;19144;28921;34580;36142;1,5;1,7;1,5;1,6;1,7;1,8;1,8
"Ceará";"C Indústrias de transformação";11559;12249;12555;13210;14222;13698;13716;215708;243097;250269;272871;288737;292811;288404;201569;226992;233895;255897;270451;274974;270466;1621279;1845259;2105754;2494627;3010186;3367917;3673155;1,8;1,7;1,7;1,7;1,7;1,8;1,7
"Ceará";"D Eletricidade e gás";17;26;49;90;82;200;268;1535;1466;1551;1783;1854;2207;2257;1512;1427;1480;1622;1706;1831;1702;67981;68795;74423;85329;91904;111316;112813;10,0;10,1;9,7;9,2;8,5;8,9;8,0
"Rio Grande do Norte";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";488;496;622;571;563;560;579;9392;10660;11136;11155;10050;11363;12033;8603;9725;10222;10237;9134;10387;11033;53448;76532;78328;84578;88293;106280;126688;1,4;1,8;1,6;1,5;1,4;1,4;1,4
"Rio Grande do Norte";"B Indústrias extrativas";200;204;236;212;250;230;237;5066;6006;6112;6430;7182;8730;8639;4777;5669;5781;6091;6806;8344;8235;59297;69205;87308;91121;111267;141662;155880;2,8;2,5;2,8;2,7;2,8;2,6;2,4
"Rio Grande do Norte";"C Indústrias de transformação";3295;3356;3542;3641;4064;3981;4080;49204;58596;65104;65511;72122;66895;63093;45098;54121;60459;60635;66811;61565;57661;303115;368261;489501;512468;648746;659768;674134;1,5;1,4;1,5;1,5;1,5;1,5;1,4
"Rio Grande do Norte";"D Eletricidade e gás";12;9;23;19;38;37;78;822;904;1009;896;936;925;1027;810;898;974;852;876;877;921;28825;32418;36831;42123;41849;47649;57705;8,1;7,6;7,5;7,9;7,3;7,7;7,8
"Paraíba";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";310;258;287;262;277;310;307;5402;4397;2585;4198;4065;4178;3914;4944;3889;2127;3770;3651;3687;3471;28476;24796;17004;23898;23911;26074;29663;1,4;1,3;1,5;1,4;1,3;1,3;1,3
"Paraíba";"B Indústrias extrativas";127;133;142;139;147;144;142;1472;1680;1586;1546;1622;1656;1689;1279;1445;1351;1326;1411;1445;1462;10959;17674;19020;19087;21165;29959;30459;1,9;2,5;2,7;2,5;2,4;2,9;2,5
"Paraíba";"C Indústrias de transformação";3370;3542;3645;3681;4102;4041;3999;43500;46770;48611;50066;57183;57559;60884;38958;41762;43585;44919;51568;52111;55356;269948;280918;330563;382260;471462;542895;638545;1,6;1,4;1,4;1,5;1,5;1,5;1,5
"Paraíba";"D Eletricidade e gás";11;14;14;15;24;24;24;1919;2308;2367;2535;2694;2686;2693;1911;2299;2357;2525;2663;2637;2638;31628;36912;42220;46687;52223;55769;62129;3,8;3,5;3,4;3,2;3,0;3,0;2,9
"Pernambuco";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";741;749;946;840;944;1011;913;30931;23535;24156;20542;23773;18360;17012;29473;21768;22398;19012;22141;16634;15441;212144;143006;166490;189101;187626;163152;161200;1,6;1,4;1,5;1,7;1,4;1,3;1,3
"Pernambuco";"B Indústrias extrativas";148;154;137;157;151;154;200;2273;2221;2117;2366;2661;2649;3006;2021;1985;1926;2096;2409;2403;2668;24108;25067;21316;25873;25946;36729;47311;2,7;2,6;2,1;2,2;1,7;2,2;2,1
"Pernambuco";"C Indústrias de transformação";9811;10263;10411;10903;12099;12350;12441;179796;201484;211387;206250;232578;230649;235091;167179;187816;197744;192079;217329;214611;218915;1358668;1609447;1878256;2133365;2648309;2973708;3524617;1,9;1,8;1,8;2,1;2,0;2,1;2,1
"Pernambuco";"D Eletricidade e gás";33;43;48;59;64;67;74;7521;7630;7769;8210;7940;8101;8294;7478;7573;7710;8136;7857;8027;8195;389519;421059;490338;619647;709792;740639;791472;11,8;11,4;11,9;12,6;13,5;13,3;12,1
"Alagoas";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";171;151;176;193;232;225;237;2583;2655;2605;4090;4140;3630;3090;2338;2404;2349;3782;3800;3305;2682;14315;15526;18273;48554;54981;52553;43953;1,4;1,4;1,5;2,0;1,8;1,9;1,7
"Alagoas";"B Indústrias extrativas";22;25;21;27;29;26;32;761;839;370;396;451;565;664;733;804;343;362;414;529;624;9857;13246;4123;5629;5852;6640;13278;3,0;3,6;2,3;2,5;2,2;1,8;2,5
"Alagoas";"C Indústrias de transformação";1654;1719;1727;1827;2017;1977;1948;112747;117336;119694;118693;122947;122387;123553;110624;114948;117401;116174;120247;119628;120826;765571;893639;1026575;1116586;1194092;1441552;1563774;1,6;1,6;1,7;2,1;1,8;2,0;1,9
"Alagoas";"D Eletricidade e gás";16;11;12;10;14;11;11;1008;1090;1329;1429;1438;1365;1491;984;1073;1300;1408;1403;1346;1473;48744;51591;55803;73608;88190;106851;112962;10,9;10,6;8,7;8,9;9,9;11,3;9,4
"Sergipe";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";140;156;204;182;195;216;207;1613;1528;1721;2243;2935;4879;4359;1414;1290;1460;1992;2690;4548;4047;8348;8374;10632;41274;49668;69278;83997;1,3;1,3;1,4;4,0;3,6;2,7;2,6
"Sergipe";"B Indústrias extrativas";37;41;56;70;73;75;78;366;433;438;365;423;553;615;319;375;365;292;336;450;498;2779;9222;4018;3714;3972;5155;20099;2,0;5,2;2,0;2,3;1,9;1,8;5,4
"Sergipe";"C Indústrias de transformação";1745;1859;1914;1954;2216;2159;2215;27939;32267;34932;37961;40830;43520;47368;25443;29605;32219;35078;37799;40353;43995;194007;232323;278833;317654;387545;460230;527098;1,7;1,6;1,7;1,7;1,6;1,7;1,5
"Sergipe";"D Eletricidade e gás";9;7;7;9;9;6;9;1416;1396;1401;1477;1583;1732;1782;1408;1388;1398;1471;1578;1725;1758;31957;33866;35316;37180;39652;44244;49492;5,4;5,0;4,8;4,3;4,0;3,7;3,4
"Bahia";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";1836;1843;2246;2138;2382;2312;2282;32198;31887;29083;26520;29169;30767;31707;29333;28765;25775;22622;25540;26723;28198;278202;311419;242228;251792;286055;344339;400039;2,0;2,1;1,6;1,7;1,6;1,7;1,6
"Bahia";"B Indústrias extrativas";483;487;513;525;555;563;526;7248;8185;9529;9720;10014;13072;12395;6550;7408;8762;8943;9178;12141;11540;142640;157159;241630;283586;298483;376318;450260;5,0;4,4;5,2;5,4;4,9;5,2;5,2
"Bahia";"C Indústrias de transformação";12579;12620;13090;13512;14506;14071;13896;171133;190604;194760;196187;211329;211641;213163;155101;173292;177099;178236;192819;192400;194010;2542558;2843774;3138594;3164072;3543221;3753837;4631921;3,8;3,5;3,4;3,1;2,9;2,7;2,9
"Bahia";"D Eletricidade e gás";37;37;38;30;41;64;77;2996;3112;3082;2988;3403;3820;3177;2960;3053;3031;2933;3338;3690;3040;124806;139093;145471;155697;167840;196011;197261;9,2;9,5;9,0;8,8;8,3;7,8;7,7
"Minas Gerais";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";3806;3895;5046;4773;5282;5148;5156;61124;68185;77929;74757;83479;84025;80260;55245;61470;69734;66806;74761;74954;71565;512621;531699;707600;703742;846635;1027178;1146192;1,9;1,7;1,8;1,7;1,7;1,8;1,8
"Minas Gerais";"B Indústrias extrativas";2424;2376;2431;2494;2576;2494;2587;25286;26858;27672;27037;29938;33984;36356;21701;22787;23667;22815;25755;29591;32078;336814;384219;489760;473901;634704;834496;1072164;3,6;3,5;3,9;3,6;3,9;4,1;4,1
"Minas Gerais";"C Indústrias de transformação";48600;49111;49932;51760;54123;53091;52354;712419;763748;781768;791463;855486;877066;883646;642374;688909;706772;714227;775964;796614;803491;8365105;9717870;11478352;12321933;14840754;17258978;18676185;3,0;2,9;3,1;3,0;2,9;3,0;2,8
"Minas Gerais";"D Eletricidade e gás";71;71;93;99;140;145;147;12196;12422;12210;11809;11043;9973;9922;12097;12318;12071;11705;10883;9762;9707;675791;648950;719316;716894;740912;720698;771655;12,7;10,9;11,1;10,1;9,9;10,4;9,7
"Espírito Santo";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";365;375;466;447;485;483;520;8305;9235;10130;7809;9145;10486;9976;7793;8566;9388;7030;8293;9535;9082;72165;80468;96521;77067;100435;124066;105647;1,9;1,9;1,8;1,6;1,8;1,8;1,4
"Espírito Santo";"B Indústrias extrativas";839;873;836;794;763;751;750;9753;10053;8609;7669;7937;8603;8752;8456;8452;7129;6171;6566;7123;7436;103019;116023;107822;110753;115598;137015;172262;2,8;2,8;2,7;3,0;2,7;2,8;2,8
"Espírito Santo";"C Indústrias de transformação";7937;8184;8224;8538;8835;8993;8929;114111;122936;119397;124206;134453;135368;133010;102847;110772;107329;111686;121674;121661;119162;1498569;1840589;1824092;1725802;1984302;2204452;2398041;3,3;3,5;3,2;2,7;2,6;2,6;2,4
"Espírito Santo";"D Eletricidade e gás";7;6;10;16;13;15;11;1416;1329;1379;1504;1540;1639;1409;1406;1320;1362;1474;1522;1609;1401;58490;65070;56920;55088;61635;68197;66433;9,0;9,7;8,1;6,7;6,2;6,0;6,1
"Rio de Janeiro";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";774;752;847;817;901;838;800;7904;6083;5937;5960;6429;6845;6484;6622;4673;4437;4457;4797;5187;5018;59727;47462;60013;55412;68382;79368;90749;1,7;1,8;2,2;1,7;1,7;1,8;1,8
"Rio de Janeiro";"B Indústrias extrativas";804;796;862;835;902;866;890;48116;55443;64672;67298;73617;86691;100053;46821;54169;63271;65953;72248;85295;98624;1747656;2000485;2646091;3438338;4846027;6071037;7559621;8,5;7,6;7,9;9,1;10,2;10,3;9,6
"Rio de Janeiro";"C Indústrias de transformação";19996;20157;20586;21148;23396;22830;22534;418491;444129;464719;477519;510044;527610;520758;385825;410164;430336;442367;472899;489695;482839;11286790;13177389;15358036;16801523;19325277;21975375;23366804;6,7;6,7;6,8;6,5;6,3;6,5;6,0
"Rio de Janeiro";"D Eletricidade e gás";101;127;170;171;230;218;234;13859;14151;14479;14804;15159;18167;17081;13763;14011;14192;14566;14840;17890;16683;833915;885427;972009;1230995;1469633;1696848;1627837;13,5;12,9;13,0;14,3;15,1;15,2;11,3
"São Paulo";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";9582;14388;25989;59207;69635;72970;72590;125652;142375;176083;198714;200473;203181;213001;112600;122041;144030;133268;126677;123609;134977;1424113;1768607;2237490;2180272;2402057;2482239;2943425;2,2;2,3;2,5;2,4;2,4;2,4;2,3
"São Paulo";"B Indústrias extrativas";1348;1297;1285;1289;1245;1211;1222;16155;16720;17370;18257;19978;20623;21438;14010;14300;15011;15840;17716;18338;19267;217482;243375;284642;321222;401200;476457;618640;3,5;3,6;3,6;3,6;3,7;3,8;4,0
"São Paulo";"C Indústrias de transformação";113392;113739;116486;117989;121497;121612;120543;2776212;3082150;3141571;3038662;3229305;3297464;3363722;2601199;2900312;2957950;2855052;3044431;3108359;3176465;54868831;63809207;73002240;74778177;86358718;95312901;106919415;4,8;4,6;4,6;4,4;4,3;4,3;4,1
"São Paulo";"D Eletricidade e gás";189;226;294;330;334;413;457;22128;20906;21484;22381;24590;25352;21130;21896;20542;20984;21795;24148;24539;19655;1142153;1106398;1149737;1223227;1354170;1455069;1432031;11,5;10,9;10,3;9,6;8,8;8,4;8,9
"Paraná";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";2791;2837;3007;3186;3452;3432;3604;33414;37063;41636;40307;40642;40633;40188;28899;32061;36249;34489;34641;34361;33912;278834;339133;418450;449878;488087;528474;606273;2,0;2,1;2,2;2,1;2,1;2,1;2,1
"Paraná";"B Indústrias extrativas";540;537;546;519;557;525;547;4698;5060;5204;5294;5650;6013;6391;3805;4039;4185;4283;4645;5059;5403;39639;45512;54634;60465;72017;86637;102739;2,3;2,3;2,5;2,4;2,4;2,5;2,4
"Paraná";"C Indústrias de transformação";34149;35054;36534;38457;40884;40536;41308;521993;581167;608254;638459;663391;695866;702919;469560;525138;550353;577580;599845;632324;638466;5752415;6805764;8025844;8675799;10357262;12741374;14102048;2,8;2,7;2,8;2,6;2,7;2,9;2,7
"Paraná";"D Eletricidade e gás";63;65;79;106;147;169;152;8509;8871;9191;9537;9786;10395;10485;8360;8747;8972;9270;9482;10014;10080;394647;401190;435547;483137;509406;602048;726756;10,8;8,7;9,4;8,9;8,0;8,7;8,9
"Santa Catarina";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";1690;1720;1785;1748;1757;1739;1719;21787;21445;19225;18665;17722;17344;17006;19721;19026;16709;16121;15270;14840;14453;188444;193052;182372;192288;200857;202293;221047;1,9;1,9;2,0;1,9;1,7;1,8;1,7
"Santa Catarina";"B Indústrias extrativas";440;423;424;432;423;422;458;6557;7958;8814;8223;8675;8561;9058;6021;7345;8196;7591;8035;7863;8350;88984;124337;150405;160118;155134;184385;228662;3,4;3,6;3,5;3,5;3,2;3,4;3,6
"Santa Catarina";"C Indústrias de transformação";33896;34958;36063;36846;38783;38239;39040;633352;641840;681119;730832;779810;798191;780195;589518;592974;630519;678972;725787;744408;724331;7147852;7626645;9007110;10344419;12027170;13940427;15071607;2,8;2,7;2,7;2,6;2,5;2,7;2,6
"Santa Catarina";"D Eletricidade e gás";109;131;179;232;236;283;302;8499;9166;9023;9172;9178;9217;8725;8370;8989;8816;8852;8809;8808;8121;278492;481796;535032;556516;610100;658778;701099;7,7;11,2;11,4;10,7;10,5;10,5;10,3
"Rio Grande do Sul";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";2316;2254;2322;2310;2395;2326;2448;18920;20234;21501;20932;22323;22498;21904;15151;16252;17527;16932;18240;18316;17425;165944;174023;214763;225727;258084;279414;314743;2,3;2,2;2,2;2,2;2,0;2,1;2,0
"Rio Grande do Sul";"B Indústrias extrativas";1187;1121;1082;1064;1076;1011;1044;6652;6833;8372;7251;7802;7810;7398;5158;5209;6825;5767;6272;6337;5903;66626;73153;101632;96401;110758;128169;138963;2,9;2,9;2,8;2,8;2,7;3,0;2,9
"Rio Grande do Sul";"C Indústrias de transformação";49042;49447;49763;50062;51855;49882;50518;656326;690894;695405;697297;750458;765259;766181;587430;616928;621164;622488;673824;689666;689184;8000868;9033892;10024244;10469432;12455770;14596158;15858939;3,1;3,0;3,0;2,8;2,8;2,9;2,8
"Rio Grande do Sul";"D Eletricidade e gás";99;114;110;137;150;141;161;9881;10450;9518;9833;11073;11411;11621;9733;10272;9303;9634;10841;11159;11279;319350;344977;369680;430412;519762;629325;694697;7,5;7,0;7,6;7,6;7,4;8,0;7,6
"Mato Grosso do Sul";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";870;919;1010;1017;1118;1154;1271;11272;10550;11450;8728;13672;16466;13379;9998;8949;9836;7035;11967;14343;11225;117718;106100;124982;114267;207517;234916;249461;2,0;2,2;2,2;2,3;2,1;2,4;2,7
"Mato Grosso do Sul";"B Indústrias extrativas";111;122;120;116;113;113;112;1605;2052;1925;1913;1854;2209;2468;1465;1865;1763;1757;1706;2039;2298;33958;41137;47382;53251;38679;48074;66986;5,3;4,6;5,1;4,8;3,4;3,8;3,8
"Mato Grosso do Sul";"C Indústrias de transformação";3182;3214;3306;3452;3729;3810;3881;32376;37851;40537;50077;53606;55818;60587;28278;33495;36089;45602;48969;50740;55256;247093;297340;424245;596146;729762;864051;1009776;2,0;1,9;2,2;2,4;2,3;2,4;2,2
"Mato Grosso do Sul";"D Eletricidade e gás";15;15;14;16;14;16;17;1041;1103;1082;1155;1308;1288;1357;1027;1071;1063;1117;1276;1243;1321;44712;51620;47197;49730;55736;61222;71791;9,6;10,5;8,4;7,7;6,9;7,1;6,6
"Mato Grosso";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";1112;1263;1403;1535;1631;1559;1711;12476;19019;18748;17762;21885;23305;24924;10745;16833;16270;15185;19341;20431;21940;135401;242326;286000;274194;382744;464053;572046;2,6;2,6;2,8;2,9;2,8;2,9;2,9
"Mato Grosso";"B Indústrias extrativas";235;281;267;271;305;275;281;1907;2527;2147;2219;2886;3386;3973;1559;2105;1707;1791;2478;2984;3513;20655;31719;31640;27853;44202;65340;94543;3,0;3,1;3,3;2,6;2,9;3,2;3,3
"Mato Grosso";"C Indústrias de transformação";6116;6183;6356;6657;6979;6732;7031;63781;66544;71406;76822;77806;76786;81342;55880;58025;62638;67702;68371;67069;71127;524723;604660;735373;823502;943063;1030195;1203378;2,1;2,2;2,2;2,1;2,1;2,1;2,0
"Mato Grosso";"D Eletricidade e gás";53;65;84;76;86;83;85;911;2372;2746;2416;2582;2681;2752;833;2253;2584;2262;2441;2490;2592;21153;77294;87522;85472;81810;91619;103946;5,3;7,3;6,7;5,7;5,3;5,3;4,9
"Goiás";"A Agricultura, pecuária, produção florestal, pesca e aquicultura";1183;1180;1343;1484;1705;1752;1836;9282;10630;10635;12010;13377;20553;22588;7418;8513;8390;9516;10901;17864;19885;74329;98953;124589;141759;171131;376695;467044;1,9;2,2;2,2;2,2;2,1;2,6;2,6
"Goiás";"B Indústrias extrativas";416;403;426;450;476;485;513;3760;4262;4517;4529;4863;5568;6217;3168;3651;3873;3852;4205;4826;5473;47181;64032;89158;97907;117824;130210;187050;3,5;3,6;4,4;4,1;4,2;3,8;4,1
"Goiás";"C Indústrias de transformação";12296;12999;13737;14327;15520;15677;15827;143031;163283;173247;180964;190558;207699;212138;125990;143814;152905;159393;169479;185931;189937;1245603;1487304;1838982;2164934;2475041;3225307;3471548;2,2;2,2;2,2;2,2;2,1;2,4;2,2
"Goiás";"D Eletricidade e gás";33;31;34;36;38;48;55;2895;2941;3189;2822;2515;2520;2613;2838;2866;3119;2736;2438;2412;2518;159680;171934;186833;190634;175264;186322;214934;11,3;11,0;11,2;10,6;10,4;10,8;10,3
